
ŞRJ/20554,Tekkeköy Samsun,Halka Açık,TESLA,TESLA MOTORLARI SATIŞ VE HİZMETLERİ LİMİTED ŞİRKETİ,TESLA MOTORLARI SATIŞ VE HİZMETLERİ LİMİTED ŞİRKETİ,Kerimbey Mahallesi Işık Sokağı No:2 Tekkeköy / SAMSUN,
ŞRJ/20670,Keçiborlu Isparta,Halka Açık,TESLA,TESLA MOTORLARI SATIŞ VE HİZMETLERİ LİMİTED ŞİRKETİ,TESLA MOTORLARI SATIŞ VE HİZMETLERİ LİMİTED ŞİRKETİ,"Kükürt Mahallesi 110. Sokağı No:6 37.90969339924011, 30.311252655917265 Keçiborlu / ISPARTA",
ŞRJ/20671,Merkez Uşak,Halka Açık,TESLA,TESLA MOTORLARI SATIŞ VE HİZMETLERİ LİMİTED ŞİRKETİ,TESLA MOTORLARI SATIŞ VE HİZMETLERİ LİMİTED ŞİRKETİ,Fevzi Çakmak Mahallesi No:2 Merkez / UŞAK,
ŞRJ/20865,Maslak Aynalı Çarşı,Halka Açık,wat mobilite,WAT MOBİLİTE ÇÖZÜMLERİ TEKNOLOJİ VE TİCARET ANONİM ŞİRKETİ,WAT MOBİLİTE ÇÖZÜMLERİ TEKNOLOJİ VE TİCARET ANONİM ŞİRKETİ,Maslak Mahallesi Söğüt Sokağı No:20 Sarıyer / İSTANBUL,
ŞRJ/20867,"Eurorepar, Arıner Otomotiv, Lüleburgaz",Halka Açık,eşarj,EŞARJ ELEKTRİKLİ ARAÇLAR ŞARJ SİSTEMLERİ ANONİM ŞİRKETİ,EŞARJ ELEKTRİKLİ ARAÇLAR ŞARJ SİSTEMLERİ ANONİM ŞİRKETİ,Atatürk Mahallesi Yeni Sanayi 14. Sokağı No:1 Lüleburgaz / KIRKLARELİ,
ŞRJ/19585,BİZİMEVLER 11,Özel,efish,ARTAŞ ENERJİ YATIRIMLARI SANAYİ VE TİCARET ANONİM ŞİRKETİ,ARTAŞ ENERJİ YATIRIMLARI SANAYİ VE TİCARET ANONİM ŞİRKETİ,Tahtakale Mahallesi Ziya Gökalp Caddesi No:14/5 Avcılar / İSTANBUL,
ŞRJ/20765,Orion 2 AVM Çorlu,Halka Açık,zes,ZES DİJİTAL TİCARET ANONİM ŞİRKETİ,ZES DİJİTAL TİCARET ANONİM ŞİRKETİ,Alipaşa Mahallesi Salih Omurtak Caddesi No:9 Çorlu / TEKİRDAĞ,
ŞRJ/20889,Doyum Restaurant,Halka Açık,zes,ZES DİJİTAL TİCARET ANONİM ŞİRKETİ,ZES DİJİTAL TİCARET ANONİM ŞİRKETİ,Sanayi Sitesi Mahallesi 501 Sokağı No:4 Kumluca / ANTALYA,
ŞRJ/20893,Özdilek Bursa Gemlik Hipermarket,Halka Açık,zes,ZES DİJİTAL TİCARET ANONİM ŞİRKETİ,ZES DİJİTAL TİCARET ANONİM ŞİRKETİ,Hisar Mahallesi Bursa Yalova Yolu Caddesi No:79 Gemlik / BURSA,
ŞRJ/20896,ÖzdilekPark Bursa Nilüfer AVM,Halka Açık,zes,ZES DİJİTAL TİCARET ANONİM ŞİRKETİ,ZES DİJİTAL TİCARET ANONİM ŞİRKETİ,Alaaddinbey Mahallesi İzmir Yolu Caddesi No:307 Nilüfer / BURSA,
ŞRJ/20866,Söyleyiciler Azure Sitesi,Özel,wat mobilite,WAT MOBİLİTE ÇÖZÜMLERİ TEKNOLOJİ VE TİCARET ANONİM ŞİRKETİ,WAT MOBİLİTE ÇÖZÜMLERİ TEKNOLOJİ VE TİCARET ANONİM ŞİRKETİ,Muzaffer Türkeş Mahallesi 219 Caddesi No:74-76 Merkez / ISPARTA,
ŞRJ/20926,Nurçay Hanedan Sitesi,Özel,wat mobilite,WAT MOBİLİTE ÇÖZÜMLERİ TEKNOLOJİ VE TİCARET ANONİM ŞİRKETİ,WAT MOBİLİTE ÇÖZÜMLERİ TEKNOLOJİ VE TİCARET ANONİM ŞİRKETİ,Talaytepe Mahallesi Kayapınar / DİYARBAKIR,
ŞRJ/20927,Kutay Nehir Plus Konutları,Özel,wat mobilite,WAT MOBİLİTE ÇÖZÜMLERİ TEKNOLOJİ VE TİCARET ANONİM ŞİRKETİ,WAT MOBİLİTE ÇÖZÜMLERİ TEKNOLOJİ VE TİCARET ANONİM ŞİRKETİ,Meday Mahallesi Kayapınar / DİYARBAKIR,
ŞRJ/20945,"Kadoil,Haccağız Petrol",Halka Açık,eşarj,EŞARJ ELEKTRİKLİ ARAÇLAR ŞARJ SİSTEMLERİ ANONİM ŞİRKETİ,EŞARJ ELEKTRİKLİ ARAÇLAR ŞARJ SİSTEMLERİ ANONİM ŞİRKETİ,Gerenözü Mahallesi Seben Nallıhan Yolu Caddesi Seben / BOLU,
ŞRJ/20949,"BMW Borusan, Zekeriyaköy",Halka Açık,eşarj,EŞARJ ELEKTRİKLİ ARAÇLAR ŞARJ SİSTEMLERİ ANONİM ŞİRKETİ,EŞARJ ELEKTRİKLİ ARAÇLAR ŞARJ SİSTEMLERİ ANONİM ŞİRKETİ,Uskumruköy Mahallesi 1. Caddesi No:40 Sarıyer / İSTANBUL,
ŞRJ/20953,Acıbadem Hastanesi- Ankara,Halka Açık,SHELL,SHELL & TURCAS PETROL ANONİM ŞİRKETİ,SHELL & TURCAS PETROL ANONİM ŞİRKETİ,Kızılırmak Mahallesi 1443 Sokağı No:17 Çankaya / ANKARA,
ŞRJ/20962,Opet Nas Petrol Mardin,Halka Açık,wat mobilite,WAT MOBİLİTE ÇÖZÜMLERİ TEKNOLOJİ VE TİCARET ANONİM ŞİRKETİ,WAT MOBİLİTE ÇÖZÜMLERİ TEKNOLOJİ VE TİCARET ANONİM ŞİRKETİ,Turgut Özal Mahallesi Mardin Caddesi No:454 Kızıltepe / MARDİN,
ŞRJ/20964,İplikçioğlu Yakupağa Sitesi,Özel,wat mobilite,WAT MOBİLİTE ÇÖZÜMLERİ TEKNOLOJİ VE TİCARET ANONİM ŞİRKETİ,WAT MOBİLİTE ÇÖZÜMLERİ TEKNOLOJİ VE TİCARET ANONİM ŞİRKETİ,Dörtyol Mahallesi 2084 Sokağı No:5/7 Merkez / AFYONKARAHİSAR,
ŞRJ/20973,45-MANİSA-O375-İSTANBULYÖNÜ,Halka Açık,LUMİCLE,LUMHOUSE ENERJİ SANAYİ VE TİCARET ANONİM ŞİRKETİ,LUMHOUSE ENERJİ SANAYİ VE TİCARET ANONİM ŞİRKETİ,Sancaklı İğdecik Mahallesi No:33 Nilçayı Mevki No:33 Şehzadeler / MANİSA,
ŞRJ/20974,45-MANİSA-O375-İZMİRYÖNÜ,Halka Açık,LUMİCLE,LUMHOUSE ENERJİ SANAYİ VE TİCARET ANONİM ŞİRKETİ,LUMHOUSE ENERJİ SANAYİ VE TİCARET ANONİM ŞİRKETİ,Sancaklı İğdecik Mahallesi No:33 Nilçayı Şehzadeler / MANİSA,
ŞRJ/20989,Değirmen Kafe,Halka Açık,EN YAKIT,EN YAKIT ANONİM ŞİRKETİ,EN YAKIT ANONİM ŞİRKETİ,Manavkuyu Mahallesi Mustafa Kemal Caddesi Mustafa Kemal Sokağı Bayraklı / İZMİR,
ŞRJ/20582,ASTORŞARJ GÜLSEDEF DİNLENME TESİSİ,Halka Açık,ASTOR,ASTOR ENERJİ ANONİM ŞİRKETİ,ASTOR ENERJİ ANONİM ŞİRKETİ,Karabıyıklı Mahallesi No:130 Pazarcık / KAHRAMANMARAŞ,
ŞRJ/20998,Paten Park,Halka Açık,EN YAKIT,EN YAKIT ANONİM ŞİRKETİ,EN YAKIT ANONİM ŞİRKETİ,Manavkuyu Mahallesi Yüzbaşı İbrahim Hakkı Caddesi Trafo Binası Yanı Şarj Ünitesi Bayraklı / İZMİR,
ŞRJ/20999,Oksijen O375 İzmir Yönü,Halka Açık,EN YAKIT,EN YAKIT ANONİM ŞİRKETİ,EN YAKIT ANONİM ŞİRKETİ,Sancaklı Iğdecik Mahallesi No:33 Nilçayı Mevkii Şehzadeler / MANİSA,
ŞRJ/21002,Oksijen O375 İstanbul Yönü,Halka Açık,EN YAKIT,EN YAKIT ANONİM ŞİRKETİ,EN YAKIT ANONİM ŞİRKETİ,Sancakli İğdecik Mahallesi No:33 Nilçayı Şehzadeler / MANİSA,
ŞRJ/21040,Cadde54 Alışveriş ve Yaşam Merkezi,Halka Açık,zes,ZES DİJİTAL TİCARET ANONİM ŞİRKETİ,ZES DİJİTAL TİCARET ANONİM ŞİRKETİ,Arabacıalanı Mahallesi Mehmet Akif Ersoy Caddesi No:12 Serdivan / SAKARYA,
ŞRJ/21042,Özdilek Bursa Geçit AVM,Halka Açık,zes,ZES DİJİTAL TİCARET ANONİM ŞİRKETİ,ZES DİJİTAL TİCARET ANONİM ŞİRKETİ,Geçit Mahallesi Mudanya Yolu 6.km Caddesi No:1 Osmangazi / BURSA,
ŞRJ/21043,Özdilek Eskişehir AVM,Halka Açık,zes,ZES DİJİTAL TİCARET ANONİM ŞİRKETİ,ZES DİJİTAL TİCARET ANONİM ŞİRKETİ,Hoşnudiye Mahallesi Doğruer Sokağı No:1 Tepebaşı / ESKİŞEHİR,
ŞRJ/21046,O375 Oksijen Manisa İzmir Yönü,Halka Açık,Trugo,TRUGO AKILLI ŞARJ ÇÖZÜMLERİ SANAYİ VE TİCARET ANONİM ŞİRKETİ,TRUGO AKILLI ŞARJ ÇÖZÜMLERİ SANAYİ VE TİCARET ANONİM ŞİRKETİ,Sancaklı İğdecik Mahallesi No:33 Nilçayı Şehzadeler / MANİSA,
ŞRJ/21058,Mehmet Akdeniz Plaza,Halka Açık,şarjed Park,ŞARJED ELEKTRİKLİ ARAÇLAR ŞARJ SİSTEMLERİ LİMİTED ŞİRKETİ,ŞARJED ELEKTRİKLİ ARAÇLAR ŞARJ SİSTEMLERİ LİMİTED ŞİRKETİ,Güzelce Mahallesi D-100 Karayolu Caddesi Büyükçekmece / İSTANBUL,
ŞRJ/21062,Opet Aslanlar,Halka Açık,wat mobilite,WAT MOBİLİTE ÇÖZÜMLERİ TEKNOLOJİ VE TİCARET ANONİM ŞİRKETİ,WAT MOBİLİTE ÇÖZÜMLERİ TEKNOLOJİ VE TİCARET ANONİM ŞİRKETİ,Bıyıklı Mahallesi No:7/2 Antalya Burdur Yolu Bıyıklı Döşemealtı / ANTALYA,
ŞRJ/21080,"Baykoçlar Otomotiv (Jaecoo), Ankara",Halka Açık,eşarj,EŞARJ ELEKTRİKLİ ARAÇLAR ŞARJ SİSTEMLERİ ANONİM ŞİRKETİ,EŞARJ ELEKTRİKLİ ARAÇLAR ŞARJ SİSTEMLERİ ANONİM ŞİRKETİ,Oğuzlar Mahallesi No:157 Çankaya / ANKARA,
ŞRJ/21081,"Oksijen 375 İstanbul Yönü, Manisa",Halka Açık,eşarj,EŞARJ ELEKTRİKLİ ARAÇLAR ŞARJ SİSTEMLERİ ANONİM ŞİRKETİ,EŞARJ ELEKTRİKLİ ARAÇLAR ŞARJ SİSTEMLERİ ANONİM ŞİRKETİ,Oksijen 375 İstanbul Yönü Mahallesi Şehzadeler / MANİSA,
ŞRJ/21082,"Oksijen 375 İzmir Yönü, Manisa",Halka Açık,eşarj,EŞARJ ELEKTRİKLİ ARAÇLAR ŞARJ SİSTEMLERİ ANONİM ŞİRKETİ,EŞARJ ELEKTRİKLİ ARAÇLAR ŞARJ SİSTEMLERİ ANONİM ŞİRKETİ,Sancaklı İğdecik Mahallesi No:33 Nilçayı Şehzadeler / MANİSA,
ŞRJ/21084,Tem Avrupa Konutları,Halka Açık,wat mobilite,WAT MOBİLİTE ÇÖZÜMLERİ TEKNOLOJİ VE TİCARET ANONİM ŞİRKETİ,WAT MOBİLİTE ÇÖZÜMLERİ TEKNOLOJİ VE TİCARET ANONİM ŞİRKETİ,Mevlana Mahallesi 885 Sokağı No:1/A Gaziosmanpaşa / İSTANBUL,
ŞRJ/21108,Kadoil Haydaroğulları Afyonkarahisar,Halka Açık,eşarj,EŞARJ ELEKTRİKLİ ARAÇLAR ŞARJ SİSTEMLERİ ANONİM ŞİRKETİ,EŞARJ ELEKTRİKLİ ARAÇLAR ŞARJ SİSTEMLERİ ANONİM ŞİRKETİ,Ali Çetinkaya Mahallesi Afyon- Uşak Yolu Caddesi Sinanpaşa / AFYONKARAHİSAR,
ŞRJ/21128,EKM LİFE SİTESİ,Özel,KRNENERJİ ŞARJ İSTASYONLARI,ARTI KURUMSAL KART VE PETROL HİZMETLERİ TİCARET LİMİTED ŞİRKETİ,ARTI KURUMSAL KART VE PETROL HİZMETLERİ TİCARET LİMİTED ŞİRKETİ,Eski Mezitli Mahallesi 61491 Sokağı No:20/A Mezitli / MERSİN,
ŞRJ/21139,Avşarbey Tesisleri,Halka Açık,EN YAKIT,EN YAKIT ANONİM ŞİRKETİ,CEYLAN AVŞAR,Köprübaşı Mahallesi Çivici Sokağı No:176 Çay / AFYONKARAHİSAR,
ŞRJ/21142,Konum Eryaman Sitesi,Halka Açık,wat mobilite,WAT MOBİLİTE ÇÖZÜMLERİ TEKNOLOJİ VE TİCARET ANONİM ŞİRKETİ,WAT MOBİLİTE ÇÖZÜMLERİ TEKNOLOJİ VE TİCARET ANONİM ŞİRKETİ,Göksu Mahallesi Bozöyük Caddesi No:10 Etimesgut / ANKARA,
ŞRJ/21146,İdo Pendik,Halka Açık,zes,ZES DİJİTAL TİCARET ANONİM ŞİRKETİ,ZES DİJİTAL TİCARET ANONİM ŞİRKETİ,Batı Mahallesi Sahil Sokağı No:8 Pendik / İSTANBUL,
ŞRJ/21149,Sinpaş Aqua City,Halka Açık,zes,ZES DİJİTAL TİCARET ANONİM ŞİRKETİ,ZES DİJİTAL TİCARET ANONİM ŞİRKETİ,Parseller Mahallesi Kesikkaya Sokağı Ümraniye / İSTANBUL,
ŞRJ/21151,Sinpaş Kelebekia Sitesi Kapalı Otopark,Özel,zes,ZES DİJİTAL TİCARET ANONİM ŞİRKETİ,ZES DİJİTAL TİCARET ANONİM ŞİRKETİ,Abdurrahmangazi Mahallesi Sevenler Sokağı No:27 Sancaktepe / İSTANBUL,
ŞRJ/21154,Yenişehir Konakları,Halka Açık,zes,ZES DİJİTAL TİCARET ANONİM ŞİRKETİ,ZES DİJİTAL TİCARET ANONİM ŞİRKETİ,Boyacıoğlu Mahallesi Aydın Begiter Caddesi Tepebaşı / ESKİŞEHİR,
ŞRJ/3664,TOGER - Living Lab - Teknoloji ve İnovasyon Merkezi,Halka Açık,TOGER,MİONTİ ENERJİ VE TEKNOLOJİ ANONİM ŞİRKETİ,MİONTİ ENERJİ VE TEKNOLOJİ ANONİM ŞİRKETİ,Başak Mahallesi Abdulhamithan Caddesi 5. Etap 2. Kısım Başakşehir / İSTANBUL,
ŞRJ/21210,Okan Ünv Diş Hekimliği,Halka Açık,EN YAKIT,EN YAKIT ANONİM ŞİRKETİ,İSTANBUL OKAN ÜNİVERSİTESİ,Aydıntepe Mahallesi Pr.dr Necmettin Erbakan Sokağı No:2 Tuzla / İSTANBUL,
ŞRJ/21220,Shell Kayaşehir,Halka Açık,SHELL,SHELL & TURCAS PETROL ANONİM ŞİRKETİ,SHELL & TURCAS PETROL ANONİM ŞİRKETİ,Kayabaşı Mahallesi İstiklal Sokağı No:406A Başakşehir / İSTANBUL,
ŞRJ/21221,Shell Yenimahalle Sultançiftliği,Halka Açık,SHELL,SHELL & TURCAS PETROL ANONİM ŞİRKETİ,SHELL & TURCAS PETROL ANONİM ŞİRKETİ,Sultançiftliği Mahallesi Eski Edirne Asfaltı Sokağı No:493A Sultangazi / İSTANBUL,
ŞRJ/21222,Shell Şekerpınar,Halka Açık,SHELL,SHELL & TURCAS PETROL ANONİM ŞİRKETİ,SHELL & TURCAS PETROL ANONİM ŞİRKETİ,Cumhuriyet Mahallesi Muhsin Yazıcıoğlu Caddesi No:120 Çayırova / KOCAELİ,
ŞRJ/20770,Shell Afyon Çevreyolu,Halka Açık,SHELL,SHELL & TURCAS PETROL ANONİM ŞİRKETİ,SHELL & TURCAS PETROL ANONİM ŞİRKETİ,Akçin Mahallesi No:64 Merkez / AFYONKARAHİSAR,
ŞRJ/21232,Shell Lapseki,Halka Açık,SHELL,SHELL & TURCAS PETROL ANONİM ŞİRKETİ,SHELL & TURCAS PETROL ANONİM ŞİRKETİ,Gazi Süleyman Paşa Mahallesi Çanakkale Caddesi No:100 Lapseki / ÇANAKKALE,
ŞRJ/21245,Yeşilköy Toplu Konutları,Özel,wat mobilite,WAT MOBİLİTE ÇÖZÜMLERİ TEKNOLOJİ VE TİCARET ANONİM ŞİRKETİ,WAT MOBİLİTE ÇÖZÜMLERİ TEKNOLOJİ VE TİCARET ANONİM ŞİRKETİ,Yeşilköy Mahallesi Hamdullah Suphi Tanrıöver Sokağı No:11 Bakırköy / İSTANBUL,
ŞRJ/21246,Karmar Sakura Sitesi,Özel,wat mobilite,WAT MOBİLİTE ÇÖZÜMLERİ TEKNOLOJİ VE TİCARET ANONİM ŞİRKETİ,KARMAR SAKURA SİTE YÖNETİMİ,15 Temmuz Mahallesi 1458 Sokağı No:17/4 Bağcılar / İSTANBUL,
ŞRJ/21038,Akyaka AVM,Halka Açık,zes,ZES DİJİTAL TİCARET ANONİM ŞİRKETİ,ZES DİJİTAL TİCARET ANONİM ŞİRKETİ,İnkilap Mahallesi Küçüksu Sokağı No:7 Ümraniye / İSTANBUL,
ŞRJ/21262,Container Park,Halka Açık,zes,ZES DİJİTAL TİCARET ANONİM ŞİRKETİ,ZES DİJİTAL TİCARET ANONİM ŞİRKETİ,Mavişehir Mahallesi No:30 Karşıyaka / İZMİR,
ŞRJ/21263,İdo Yenikapı,Halka Açık,zes,ZES DİJİTAL TİCARET ANONİM ŞİRKETİ,ZES DİJİTAL TİCARET ANONİM ŞİRKETİ,Katip Kasım Mahallesi Kennedy Caddesi Yenikapı Hızlı Feribot İskelesi Fatih / İSTANBUL,
ŞRJ/21264,Özdilek Uşak AVM,Halka Açık,zes,ZES DİJİTAL TİCARET ANONİM ŞİRKETİ,ZES DİJİTAL TİCARET ANONİM ŞİRKETİ,Fevzi Çakmak Mahallesi No:2 Merkez / UŞAK,
ŞRJ/21266,Sazlıca İpekyolu Tesisleri Adana Yönü,Halka Açık,EN YAKIT,EN YAKIT ANONİM ŞİRKETİ,POZANTI İPEKYOLU OTOYOL H.T.Y.T.G.T.VE.Kİ.E.T.T.S.TİC.LTD.ŞT,Yeni Mahallesi Nığde Güney Otoyolu Caddesi Niğde Pozantı Otoyolu Km: 298 + 500 Niğde (sazlıca) Merkez / NİĞDE,
ŞRJ/21267,Sazlıca İpekyolu Tesisleri Ankara Yönü,Halka Açık,EN YAKIT,EN YAKIT ANONİM ŞİRKETİ,POZANTI İPEKYOLU OTOYOL H.T.Y.T.G.T.VE.Kİ.E.T.T.S.TİC.LTD.ŞT,Yeni Mahallesi Nığde Güney Otoyolu Caddesi No:niğde Pozantı Otoyolu Km: 298 + 500 Niğde (sazlıc Merkez / NİĞDE,
ŞRJ/21270,ÖncüYapı Neopark,Özel,wat mobilite,WAT MOBİLİTE ÇÖZÜMLERİ TEKNOLOJİ VE TİCARET ANONİM ŞİRKETİ,WAT MOBİLİTE ÇÖZÜMLERİ TEKNOLOJİ VE TİCARET ANONİM ŞİRKETİ,Uçkuyular Mahallesi Elazığ Caddesi Yenişehir / DİYARBAKIR,
ŞRJ/21271,Kule City Şehri Konum Evleri,Özel,wat mobilite,WAT MOBİLİTE ÇÖZÜMLERİ TEKNOLOJİ VE TİCARET ANONİM ŞİRKETİ,WAT MOBİLİTE ÇÖZÜMLERİ TEKNOLOJİ VE TİCARET ANONİM ŞİRKETİ,Talaytepe Mahallesi Kayapınar / DİYARBAKIR,
ŞRJ/21272,Baran Yapı Şehr-i Emin Konutları 2,Özel,wat mobilite,WAT MOBİLİTE ÇÖZÜMLERİ TEKNOLOJİ VE TİCARET ANONİM ŞİRKETİ,WAT MOBİLİTE ÇÖZÜMLERİ TEKNOLOJİ VE TİCARET ANONİM ŞİRKETİ,Fırat Mahallesi 596 Sokağı Kayapınar / DİYARBAKIR,
ŞRJ/21273,Mervan Yapı Güney City AC,Özel,wat mobilite,WAT MOBİLİTE ÇÖZÜMLERİ TEKNOLOJİ VE TİCARET ANONİM ŞİRKETİ,WAT MOBİLİTE ÇÖZÜMLERİ TEKNOLOJİ VE TİCARET ANONİM ŞİRKETİ,Bağcılar Mahallesi Çevik Caddesi Bağlar / DİYARBAKIR,
ŞRJ/21276,Sunpet Umut-Pet,Halka Açık,wat mobilite,WAT MOBİLİTE ÇÖZÜMLERİ TEKNOLOJİ VE TİCARET ANONİM ŞİRKETİ,WAT MOBİLİTE ÇÖZÜMLERİ TEKNOLOJİ VE TİCARET ANONİM ŞİRKETİ,Bahçelievler Mahallesi Isparta Çevre Yolu Caddesi No:3 Beyşehir / KONYA,
ŞRJ/21277,Opet Saraç Petrol,Halka Açık,wat mobilite,WAT MOBİLİTE ÇÖZÜMLERİ TEKNOLOJİ VE TİCARET ANONİM ŞİRKETİ,WAT MOBİLİTE ÇÖZÜMLERİ TEKNOLOJİ VE TİCARET ANONİM ŞİRKETİ,Müftü Mahallesi Beyşehir Caddesi No:2175 Beyşehir / KONYA,
ŞRJ/21278,Fatih Sultan Mehmet Vakıf Üniversitesi,Halka Açık,EN YAKIT,EN YAKIT ANONİM ŞİRKETİ,FATİH SULTAN MEHMETVAKIF ÜNİVERSİTESİ,Merkez Efendi Mahallesi Mevlevihane Caddesi No:27 Zeytinburnu / İSTANBUL,
ŞRJ/21279,Kaia Coracesium Otel,Halka Açık,EN YAKIT,EN YAKIT ANONİM ŞİRKETİ,NİLDEN TURİZM İNŞAAT TARIM VE TİCARET LİMİTED ŞİRKETİ,Konaklı Mahallesi No:28 a Alanya / ANTALYA,
